year,state,k,n
1971,NH,125,139
1971,NJ,1377,1565
1971,NM,500,549
1971,NV,187,209
1971,NY,3382,3871
1971,OH,2292,2554
1971,OK,1065,1141
1971,OR,527,570
1971,PA,2916,3156
1971,PI,113,127
1971,PR,948,1070
1971,RI,208,216
1971,SC,798,894
1971,SD,144,156
1971,TN,1755,1877
1971,TX,3391,3833
1971,UT,351,373
1971,VA,1569,1655
1971,VI,65,70
1971,VT,137,149
1971,WA,939,1005
1971,WI,1105,1203
1971,WV,688,735
1971,WY,133,144
1971,railroad,0,1
1971,unassigned,339,360
1972,AK,155,167
1972,AL,1356,1486
1972,AR,828,896
1972,AZ,665,717
1972,CA,4945,5546
1972,CO,753,814
1972,CT,589,639
1972,DC,228,254
1972,DE,120,131
1972,FL,2225,2437
1972,GA,1534,1687
1972,HI,173,195
1972,IA,599,641
1972,ID,202,221
1972,IL,2990,3308
1972,IN,1277,1380
1972,KS,568,597
1972,KY,1087,1174
1972,LA,1442,1602
1972,MA,967,1047
1972,MD,1084,1130
1972,ME,269,281
1972,MI,2598,2803
1972,MN,523,573
1972,MO,1330,1425
1972,MS,1035,1134
1972,MT,149,167
1972,NC,1797,1918
1972,ND,112,120
1972,NE,274,292
1972,NH,111,125
1972,NJ,1176,1363
1972,NM,425,485
1972,NV,172,183
1972,NY,2942,3362
1972,OH,2109,2321
1972,OK,951,1014
1972,OR,459,503
1972,PA,2655,2857
1972,PI,118,124
1972,PR,887,972
1972,RI,158,173
1972,SC,770,863
1972,SD,123,140
1972,TN,1461,1546
1972,TX,3014,3429
1972,UT,313,357
1972,VA,1467,1555
1972,VI,59,65
1972,VT,111,114
1972,WA,855,911
1972,WI,946,1030
1972,WV,618,667
1972,WY,156,159
1972,unassigned,364,379
1973,AK,147,156
1973,AL,1204,1320
1973,AR,703,778
1973,AZ,677,744
1973,CA,4345,4949
1973,CO,680,730
1973,CT,512,563
1973,DC,196,212
1973,DE,118,127
1973,FL,1917,2095
1973,GA,1430,1557
1973,HI,169,186
1973,IA,563,601
1973,ID,211,234
1973,IL,2641,2910
1973,IN,1157,1264
1973,KS,558,577
1973,KY,1021,1115
1973,LA,1333,1483
1973,MA,884,964
1973,MD,922,982
1973,ME,239,255
1973,MI,2338,2494
1973,MN,494,536
1973,MO,1238,1318
1973,MS,890,986
1973,MT,143,154
1973,NC,1579,1682
1973,ND,115,122
1973,NE,252,280
1973,NH,116,130
1973,NJ,1125,1265
1973,NM,401,448
1973,NV,152,157
1973,NY,2637,2980
1973,OH,1809,1998
1973,OK,837,889
1973,OR,449,481
1973,PA,2253,2428
1973,PI,104,112
1973,PR,727,814
1973,RI,158,168
1973,SC,683,758
1973,SD,155,167
1973,TN,1383,1461
1973,TX,2733,3098
1973,UT,351,379
1973,VA,1266,1342
1973,VI,64,69
1973,VT,79,86
1973,WA,764,832
1973,WI,953,1047
1973,WV,590,626
1973,WY,125,132
1973,railroad,0,1
1973,unassigned,372,396
1974,AK,120,128
1974,AL,1085,1180
1974,AR,687,748
1974,AZ,678,742
1974,CA,4175,4677
1974,CO,613,660
1974,CT,465,506
1974,DC,174,188
1974,DE,117,123
1974,FL,1883,2049
1974,GA,1311,1440
1974,HI,167,183
1974,IA,600,639
1974,ID,223,242
1974,IL,2536,2810
1974,IN,1092,1188
1974,KS,519,547
1974,KY,1001,1070
1974,LA,1275,1411
1974,MA,794,873
1974,MD,938,988
1974,ME,221,238
1974,MI,2159,2309
1974,MN,490,539
1974,MO,1202,1285
1974,MS,807,895
1974,MT,140,150
1974,NC,1524,1622
1974,ND,98,105
1974,NE,251,269
1974,NH,117,126
1974,NJ,1016,1143
1974,NM,369,412
1974,NV,167,178
1974,NY,2581,2969
1974,OH,1843,2042
1974,OK,814,870
1974,OR,501,536
1974,PA,2167,2324
1974,PI,98,108
1974,PR,748,817
1974,RI,130,147
1974,SC,641,710
1974,SD,115,131
1974,TN,1269,1361
1974,TX,2475,2799
1974,UT,313,345
1974,VA,1182,1251
1974,VI,49,55
1974,VT,78,88
1974,WA,779,826
1974,WI,918,986
1974,WV,537,569
1974,WY,107,111
1974,unassigned,383,396
1975,AK,150,157
1975,AL,1082,1172
1975,AR,679,732
1975,AZ,605,656
1975,CA,4035,4548
1975,CO,632,667
1975,CT,494,533
1975,DC,158,169
1975,DE,91,99
1975,FL,1743,1901
1975,GA,1195,1325
1975,HI,174,189
1975,IA,556,599
1975,ID,198,215
1975,IL,2433,2663
1975,IN,1082,1164
1975,KS,532,567
1975,KY,937,1026
1975,LA,1325,1469
1975,MA,788,856
1975,MD,817,857
1975,ME,236,249
1975,MI,2024,2179
1975,MN,471,516
1975,MO,1164,1245
1975,MS,843,937
1975,MT,129,146
1975,NC,1425,1516
1975,ND,106,119
1975,NE,272,296
1975,NH,125,133
1975,NJ,942,1054
1975,NM,353,395
1975,NV,143,151
1975,NY,2371,2659
1975,OH,1731,1927
1975,OK,765,808
1975,OR,475,507
1975,PA,2132,2313
1975,PI,75,85
1975,PR,732,782
1975,RI,120,130
1975,SC,630,695
1975,SD,149,162
1975,TN,1183,1286
1975,TX,2503,2862
1975,UT,344,377
1975,VA,1102,1153
1975,VI,53,56
1975,VT,97,102
1975,WA,718,766
1975,WI,989,1051
1975,WV,533,562
1975,WY,130,138
1975,unassigned,399,423
1976,AK,142,151
1976,AL,1009,1108
1976,AR,656,711
1976,AZ,615,663
1976,CA,3891,4418
1976,CO,619,669
1976,CT,390,434
1976,DC,137,152
1976,DE,106,114
1976,FL,1692,1854
1976,GA,1129,1243
1976,HI,137,147
1976,IA,518,567
1976,ID,218,239
1976,IL,2350,2562
1976,IN,1030,1114
1976,KS,488,518
1976,KY,901,979
1976,LA,1163,1301
1976,MA,780,844
1976,MD,809,851
1976,ME,205,223
1976,MI,1946,2079
1976,MN,474,524
1976,MO,1107,1172
1976,MS,784,871
1976,MT,149,155
1976,NC,1343,1422
1976,ND,110,125
1976,NE,243,260
1976,NH,122,139
1976,NJ,901,1001
1976,NM,366,407
1976,NV,137,147
1976,NY,2267,2571
1976,OH,1688,1862
1976,OK,777,830
1976,OR,426,461
1976,PA,2059,2223
1976,PI,53,58
1976,PR,736,805
1976,RI,108,128
1976,SC,557,619
1976,SD,121,128
1976,TN,1086,1152
1976,TX,2403,2763
1976,UT,351,381
1976,VA,1068,1140
1976,VI,57,63
1976,VT,76,93
1976,WA,744,795
1976,WI,883,947
1976,WV,526,558
1976,WY,139,144
1976,unassigned,383,393
1977,AK,120,127
1977,AL,1012,1128
1977,AR,625,691
1977,AZ,624,664
1977,CA,3825,4324
1977,CO,637,684
1977,CT,441,478
1977,DC,125,141
1977,DE,101,114
1977,FL,1703,1882
1977,GA,1129,1262
1977,HI,145,163
1977,IA,536,577
1977,ID,221,241
1977,IL,2263,2498
1977,IN,1038,1112
1977,KS,518,545
1977,KY,930,1000
1977,LA,1242,1396
1977,MA,727,811
1977,MD,827,871
1977,ME,233,255
1977,MI,2030,2165
1977,MN,519,555
1977,MO,1182,1256
1977,MS,800,879
1977,MT,158,174
1977,NC,1336,1444
1977,ND,118,125
1977,NE,229,249
1977,NH,105,118
1977,NJ,899,1014
1977,NM,340,391
1977,NV,138,154
1977,NY,2221,2562
1977,OH,1650,1795
1977,OK,793,832
1977,OR,479,528
1977,PA,2043,2186
1977,PI,73,79
1977,PR,673,731
1977,RI,124,143
1977,SC,557,622
1977,SD,126,145
1977,TN,1119,1217
1977,TX,2283,2662
1977,UT,381,412
1977,VA,1098,1177
1977,VI,40,43
1977,VT,75,86
1977,WA,787,832
1977,WI,883,951
1977,WV,523,556
1977,WY,148,157
1977,unassigned,358,370
1978,AK,120,127
1978,AL,962,1060
1978,AR,606,672
1978,AZ,569,611
1978,CA,3816,4252
1978,CO,562,605
1978,CT,372,412
1978,DC,118,134
1978,DE,89,99
1978,FL,1527,1691
1978,GA,1058,1204
1978,HI,157,168
1978,IA,510,560
1978,ID,216,245
1978,IL,2126,2327
1978,IN,958,1019
1978,KS,475,500
1978,KY,906,991
1978,LA,1156,1287
1978,MA,728,791
1978,MD,727,765
1978,ME,196,207
1978,MI,1961,2085
1978,MN,454,493
1978,MO,1128,1177
1978,MS,739,816
1978,MT,124,130
1978,NC,1228,1321
1978,ND,117,124
1978,NE,221,243
1978,NH,96,102
1978,NJ,873,977
1978,NM,340,378
1978,NV,158,176
1978,NY,2005,2294
1978,OH,1550,1731
1978,OK,720,753
1978,OR,428,469
1978,PA,2065,2217
1978,PI,47,55
1978,PR,620,676
1978,RI,128,142
1978,SC,473,532
1978,SD,128,153
1978,TN,1179,1273
1978,TX,2351,2730
1978,UT,330,376
1978,VA,1042,1123
1978,VI,42,43
1978,VT,85,93
1978,WA,741,787
1978,WI,829,884
1978,WV,536,567
1978,WY,129,130
1978,railroad,1,1
1978,unassigned,382,389
1979,AK,146,151
1979,AL,934,1030
1979,AR,651,707
1979,AZ,614,655
1979,CA,3537,3938
1979,CO,625,682
1979,CT,434,465
1979,DC,109,126
1979,DE,114,121
1979,FL,1558,1718
1979,GA,1037,1194
1979,HI,142,152
1979,IA,482,538
1979,ID,192,219
1979,IL,2159,2331
1979,IN,987,1057
1979,KS,500,522
1979,KY,947,1034
1979,LA,1141,1283
1979,MA,736,807
1979,MD,743,793
1979,ME,193,210
1979,MI,1885,1998
1979,MN,502,550
1979,MO,1058,1133
1979,MS,699,780
1979,MT,131,142
1979,NC,1272,1359
1979,ND,131,141
1979,NE,243,271
1979,NH,99,106
1979,NJ,816,924
1979,NM,362,405
1979,NV,134,143
1979,NY,2034,2287
1979,OH,1506,1676
1979,OK,716,768
1979,OR,441,482
1979,PA,2008,2167
1979,PI,53,57
1979,PR,559,593
1979,RI,117,131
1979,SC,486,547
1979,SD,137,160
1979,TN,1062,1148
1979,TX,2296,2659
1979,UT,345,372
1979,VA,1095,1158
1979,VI,46,47
1979,VT,76,84
1979,WA,788,843
1979,WI,870,932
1979,WV,490,528
1979,WY,128,135
1979,unassigned,370,380
1980,AK,127,133
1980,AL,897,999
1980,AR,584,640
1980,AZ,643,681
1980,CA,3599,4046
1980,CO,631,678
1980,CT,363,386
1980,DC,109,118
1980,DE,103,118
1980,FL,1611,1779
1980,GA,1077,1245
1980,HI,128,135
1980,IA,493,530
1980,ID,199,213
1980,IL,2163,2333
1980,IN,1009,1078
1980,KS,474,503
1980,KY,756,834
1980,LA,1015,1140
1980,MA,715,778
1980,MD,678,728
1980,ME,201,215
1980,MI,1743,1844
1980,MN,484,522
1980,MO,1089,1159
1980,MS,706,787
1980,MT,142,158
1980,NC,1129,1226
1980,ND,112,121
1980,NE,247,267
1980,NH,102,108
1980,NJ,750,842
1980,NM,389,425
1980,NV,147,156
1980,NY,2025,2272
1980,OH,1490,1647
1980,OK,711,761
1980,OR,378,427
1980,PA,1963,2101
1980,PI,36,38
1980,PR,530,567
1980,RI,126,135
1980,SC,435,506
1980,SD,124,142
1980,TN,982,1089
1980,TX,2266,2597
1980,UT,321,348
1980,VA,1009,1097
1980,VI,48,50
1980,VT,78,89
1980,WA,734,785
1980,WI,846,887
1980,WV,444,467
1980,WY,135,143
1980,unassigned,349,360
1981,AK,140,149
1981,AL,778,865
1981,AR,569,611
1981,AZ,584,622
1981,CA,3348,3716
1981,CO,595,631
1981,CT,396,421
1981,DC,75,83
1981,DE,91,99
1981,FL,1543,1677
1981,GA,946,1092
1981,HI,136,146
1981,IA,450,497
1981,ID,184,205
1981,IL,2001,2169
1981,IN,842,907
1981,KS,435,455
1981,KY,715,793
1981,LA,1039,1188
1981,MA,700,751
1981,MD,689,735
1981,ME,183,195
1981,MI,1565,1661
1981,MN,425,456
1981,MO,918,972
1981,MS,588,646
1981,MT,121,135
1981,NC,1113,1195
1981,ND,99,107
1981,NE,213,232
1981,NH,79,89
1981,NJ,761,865
1981,NM,306,346
1981,NV,124,137
1981,NY,1857,2098
1981,OH,1372,1505
1981,OK,687,736
1981,OR,406,441
1981,PA,1910,2015
1981,PI,50,51
1981,PR,494,515
1981,RI,103,113
1981,SC,422,494
1981,SD,109,120
1981,TN,972,1055
1981,TX,2064,2374
1981,UT,308,330
1981,VA,970,1034
1981,VI,36,38
1981,VT,74,83
1981,WA,720,771
1981,WI,812,878
1981,WV,433,456
1981,WY,163,163
1981,unassigned,394,406
1982,AK,139,144
1982,AL,739,821
1982,AR,533,584
1982,AZ,553,590
1982,CA,3180,3532
1982,CO,608,654
1982,CT,344,366
1982,DC,69,79
1982,DE,97,105
1982,FL,1360,1503
1982,GA,877,1004
1982,HI,119,122
1982,IA,446,486
1982,ID,173,192
1982,IL,1805,1959
1982,IN,798,865
1982,KS,442,464
1982,KY,708,778
1982,LA,935,1053
1982,MA,634,701
1982,MD,659,704
1982,ME,172,182
1982,MI,1428,1519
1982,MN,385,416
1982,MO,934,989
1982,MS,586,652
1982,MT,109,121
1982,NC,1030,1120
1982,ND,117,124
1982,NE,214,227
1982,NH,98,105
1982,NJ,614,720
1982,NM,300,342
1982,NV,127,142
1982,NY,1716,1968
1982,OH,1256,1399
1982,OK,688,729
1982,OR,324,358
1982,PA,1792,1917
1982,PI,44,45
1982,PR,414,434
1982,RI,106,115
1982,SC,380,446
1982,SD,102,111
1982,TN,809,875
1982,TX,1925,2253
1982,UT,246,273
1982,VA,926,1007
1982,VI,32,33
1982,VT,62,66
1982,WA,692,744
1982,WI,723,771
1982,WV,396,418
1982,WY,116,124
1982,unassigned,392,399
1983,AK,130,139
1983,AL,661,729
1983,AR,466,505
1983,AZ,516,549
1983,CA,2841,3189
1983,CO,524,581
1983,CT,356,378
1983,DC,55,66
1983,DE,78,85
1983,FL,1336,1485
1983,GA,854,955
1983,HI,119,127
1983,IA,385,423
1983,ID,188,207
1983,IL,1640,1787
1983,IN,709,767
1983,KS,416,448
1983,KY,599,669
1983,LA,895,1033
1983,MA,624,672
1983,MD,595,636
1983,ME,160,173
1983,MI,1330,1419
1983,MN,346,366
1983,MO,863,916
1983,MS,525,596
1983,MT,97,109
1983,NC,1000,1057
1983,ND,100,111
1983,NE,183,199
1983,NH,107,115
1983,NJ,606,721
1983,NM,252,292
1983,NV,97,125
1983,NY,1655,1880
1983,OH,1103,1238
1983,OK,568,608
1983,OR,301,339
1983,PA,1696,1822
1983,PI,43,44
1983,PR,359,382
1983,RI,95,104
1983,SC,338,389
1983,SD,104,117
1983,TN,798,885
1983,TX,1497,1807
1983,UT,219,232
1983,VA,824,884
1983,VI,45,47
1983,VT,68,75
1983,WA,656,699
1983,WI,708,768
1983,WV,352,376
1983,WY,108,110
1983,unassigned,575,591
1984,AK,132,143
1984,AL,667,726
1984,AR,470,525
1984,AZ,492,533
1984,CA,2658,3013
1984,CO,503,549
1984,CT,334,357
1984,DC,45,54
1984,DE,74,81
1984,FL,1235,1399
1984,GA,756,869
1984,HI,90,97
1984,IA,350,383
1984,ID,129,150
1984,IL,1490,1626
1984,IN,640,696
1984,KS,348,383
1984,KY,579,655
1984,LA,830,952
1984,MA,524,602
1984,MD,590,625
1984,ME,151,170
1984,MI,1291,1377
1984,MN,291,322
1984,MO,806,860
1984,MS,473,546
1984,MT,95,106
1984,NC,921,998
1984,ND,82,88
1984,NE,167,191
1984,NH,64,73
1984,NJ,548,649
1984,NM,227,271
1984,NV,105,124
1984,NY,1557,1789
1984,OH,988,1120
1984,OK,566,606
1984,OR,278,309
1984,PA,1438,1570
1984,PI,35,36
1984,PR,348,368
1984,RI,99,111
1984,SC,272,325
1984,SD,81,95
1984,TN,694,764
1984,TX,1294,1587
1984,UT,169,181
1984,VA,837,919
1984,VI,29,30
1984,VT,64,72
1984,WA,543,611
1984,WI,642,702
1984,WV,315,337
1984,WY,91,97
1984,unassigned,658,674
1985,AK,109,116
1985,AL,637,722
1985,AR,451,502
1985,AZ,520,566
1985,CA,2347,2700
1985,CO,450,503
1985,CT,333,355
1985,DC,52,64
1985,DE,81,91
1985,FL,1216,1403
1985,GA,722,846
1985,HI,94,101
1985,IA,310,346
1985,ID,129,154
1985,IL,1391,1560
1985,IN,541,590
1985,KS,318,349
1985,KY,488,547
1985,LA,723,850
1985,MA,490,558
1985,MD,536,589
1985,ME,137,146
1985,MI,1151,1251
1985,MN,279,312
1985,MO,686,749
1985,MS,461,519
1985,MT,91,103
1985,NC,848,939
1985,ND,73,83
1985,NE,139,164
1985,NH,63,69
1985,NJ,514,637
1985,NM,225,265
1985,NV,123,141
1985,NY,1455,1682
1985,OH,886,1010
1985,OK,503,548
1985,OR,288,319
1985,PA,1408,1534
1985,PI,29,29
1985,PR,322,334
1985,RI,86,91
1985,SC,264,309
1985,SD,65,88
1985,TN,688,765
1985,TX,1066,1349
1985,UT,161,182
1985,VA,729,784
1985,VI,23,26
1985,VT,52,55
1985,WA,549,612
1985,WI,608,661
1985,WV,285,308
1985,WY,90,99
1985,unassigned,655,673
1986,AK,114,122
1986,AL,589,668
1986,AR,349,390
1986,AZ,417,467
1986,CA,2115,2430
1986,CO,448,486
1986,CT,273,295
1986,DC,48,60
1986,DE,59,72
1986,FL,1002,1161
1986,GA,699,811
1986,HI,73,77
1986,IA,275,308
1986,ID,94,119
1986,IL,1226,1344
1986,IN,491,549
1986,KS,306,324
1986,KY,462,527
1986,LA,620,737
1986,MA,444,512
1986,MD,497,538
1986,ME,151,165
1986,MI,1080,1145
1986,MN,259,291
1986,MO,654,701
1986,MS,391,456
1986,MT,70,82
1986,NC,813,885
1986,ND,53,59
1986,NE,151,173
1986,NH,60,72
1986,NJ,438,551
1986,NM,153,187
1986,NV,102,120
1986,NY,1293,1508
1986,OH,735,879
1986,OK,442,473
1986,OR,217,241
1986,PA,1278,1407
1986,PI,33,35
1986,PR,296,317
1986,RI,65,73
1986,SC,244,291
1986,SD,69,99
1986,TN,622,683
1986,TX,887,1138
1986,UT,139,153
1986,VA,604,653
1986,VI,25,25
1986,VT,55,61
1986,WA,479,538
1986,WI,567,624
1986,WV,234,263
1986,WY,62,71
1986,unassigned,646,664
1987,AK,76,85
1987,AL,482,551
1987,AR,313,349
1987,AZ,386,420
1987,CA,1824,2140
1987,CO,361,406
1987,CT,267,278
1987,DC,44,54
1987,DE,55,64
1987,FL,985,1130
1987,GA,592,706
1987,HI,70,74
1987,IA,261,299
1987,ID,109,126
1987,IL,1105,1230
1987,IN,462,507
1987,KS,283,311
1987,KY,373,429
1987,LA,523,626
1987,MA,414,470
1987,MD,440,480
1987,ME,114,128
1987,MI,1053,1137
1987,MN,182,214
1987,MO,587,627
1987,MS,341,387
1987,MT,50,63
1987,NC,723,784
1987,ND,56,74
1987,NE,108,129
1987,NH,68,71
1987,NJ,363,482
1987,NM,154,183
1987,NV,94,121
1987,NY,1142,1335
1987,OH,623,730
1987,OK,403,449
1987,OR,190,212
1987,PA,1100,1221
1987,PI,33,34
1987,PR,267,284
1987,RI,76,87
1987,SC,205,260
1987,SD,70,85
1987,TN,571,634
1987,TX,641,857
1987,UT,114,139
1987,VA,609,673
1987,VI,20,22
1987,VT,44,47
1987,WA,416,456
1987,WI,536,585
1987,WV,214,243
1987,WY,57,62
1987,unassigned,619,647
1988,AK,88,96
1988,AL,453,526
1988,AR,286,323
1988,AZ,362,411
1988,CA,1622,1968
1988,CO,349,394
1988,CT,226,244
1988,DC,39,48
1988,DE,45,50
1988,FL,864,1026
1988,GA,558,653
1988,HI,62,77
1988,IA,256,277
1988,ID,100,112
1988,IL,1028,1160
1988,IN,405,467
1988,KS,233,258
1988,KY,327,391
1988,LA,502,627
1988,MA,366,410
1988,MD,423,464
1988,ME,96,104
1988,MI,878,967
1988,MN,174,200
1988,MO,564,615
1988,MS,310,360
1988,MT,49,56
1988,NC,651,707
1988,ND,50,56
1988,NE,96,116
1988,NH,53,57
1988,NJ,342,447
1988,NM,124,165
1988,NV,68,85
1988,NY,1094,1267
1988,OH,588,702
1988,OK,344,377
1988,OR,155,180
1988,PA,1020,1106
1988,PI,27,28
1988,PR,214,228
1988,RI,58,66
1988,SC,154,212
1988,SD,52,64
1988,TN,509,560
1988,TX,176,268
1988,UT,63,74
1988,VA,541,593
1988,VI,21,22
1988,VT,37,47
1988,WA,436,481
1988,WI,471,534
1988,WV,179,191
1988,WY,55,59
1988,unassigned,868,1047
1989,AK,74,81
1989,AL,390,439
1989,AR,282,316
1989,AZ,321,364
1989,CA,1454,1772
1989,CO,338,375
1989,CT,204,226
1989,DC,51,59
1989,DE,51,56
1989,FL,788,953
1989,GA,470,602
1989,HI,64,68
1989,IA,229,248
1989,ID,99,118
1989,IL,880,996
1989,IN,361,408
1989,KS,200,225
1989,KY,282,331
1989,LA,450,537
1989,MA,348,393
1989,MD,349,397
1989,ME,97,106
1989,MI,898,989
1989,MN,150,175
1989,MO,521,568
1989,MS,306,355
1989,MT,41,52
1989,NC,646,712
1989,ND,47,56
1989,NE,108,118
1989,NH,46,51
1989,NJ,344,441
1989,NM,126,152
1989,NV,63,88
1989,NY,893,1056
1989,OH,516,605
1989,OK,325,370
1989,OR,163,183
1989,PA,931,1037
1989,PI,22,24
1989,PR,162,178
1989,RI,62,74
1989,SC,173,220
1989,SD,49,69
1989,TN,464,522
1989,UT,103,119
1989,VA,518,572
1989,VI,19,20
1989,VT,32,40
1989,WA,334,377
1989,WI,369,421
1989,WV,180,199
1989,WY,59,60
1989,railroad,1,1
1989,unassigned,917,1157
1990,AK,72,77
1990,AL,401,460
1990,AR,260,294
1990,AZ,277,326
1990,CA,1330,1697
1990,CO,278,318
1990,CT,162,179
1990,DC,32,40
1990,DE,35,47
1990,FL,716,865
1990,GA,427,543
1990,HI,47,52
1990,IA,220,242
1990,ID,80,97
1990,IL,837,959
1990,IN,296,350
1990,KS,226,257
1990,KY,237,280
1990,LA,345,425
1990,MA,275,324
1990,MD,342,382
1990,ME,91,102
1990,MI,765,869
1990,MN,165,194
1990,MO,440,500
1990,MS,265,297
1990,MT,39,49
1990,NC,581,648
1990,ND,50,59
1990,NE,87,107
1990,NH,39,47
1990,NJ,253,347
1990,NM,98,119
1990,NV,57,74
1990,NY,882,1054
1990,OH,494,607
1990,OK,273,310
1990,OR,145,166
1990,PA,781,871
1990,PI,28,29
1990,PR,140,153
1990,RI,38,46
1990,SC,158,210
1990,SD,35,49
1990,TN,371,425
1990,UT,32,37
1990,VA,459,507
1990,VI,8,9
1990,VT,39,46
1990,WA,331,366
1990,WI,394,429
1990,WV,156,172
1990,WY,54,58
1990,unassigned,906,1164
1991,AK,73,79
1991,AL,296,352
1991,AR,225,261
1991,AZ,232,268
1991,CA,1242,1582
1991,CO,224,264
1991,CT,136,159
1991,DC,30,45
1991,DE,31,37
1991,FL,611,756
1991,GA,379,460
1991,HI,40,49
1991,IA,222,253
1991,ID,66,78
1991,IL,735,851
1991,IN,313,359
1991,KS,170,188
1991,KY,256,292
1991,LA,304,384
1991,MA,252,308
1991,MD,279,323
1991,ME,83,87
1991,MI,683,767
1991,MN,131,163
1991,MO,464,512
1991,MS,216,263
1991,MT,45,49
1991,NC,487,551
1991,ND,33,40
1991,NE,105,118
1991,NH,41,45
1991,NJ,247,345
1991,NM,98,124
1991,NV,77,95
1991,NY,706,863
1991,OH,488,591
1991,OK,248,278
1991,OR,145,164
1991,PA,679,771
1991,PI,28,31
1991,PR,129,135
1991,RI,28,35
1991,SC,138,183
1991,SD,47,54
1991,TN,328,387
1991,VA,427,484
1991,VI,14,15
1991,VT,26,32
1991,WA,292,331
1991,WI,345,392
1991,WV,136,153
1991,WY,61,66
1991,unassigned,882,1125
1992,AK,61,66
1992,AL,273,322
1992,AR,198,230
1992,AZ,199,235
1992,CA,1174,1481
1992,CO,234,264
1992,CT,99,113
1992,DC,35,43
1992,DE,12,26
1992,FL,623,783
1992,GA,304,391
1992,HI,51,56
1992,IA,218,246
1992,ID,79,94
1992,IL,642,773
1992,IN,279,325
1992,KS,203,221
1992,KY,200,232
1992,LA,278,356
1992,MA,204,245
1992,MD,266,311
1992,ME,67,75
1992,MI,634,718
1992,MN,157,189
1992,MO,388,422
1992,MS,219,267
1992,MT,48,54
1992,NC,478,544
1992,ND,39,43
1992,NE,81,94
1992,NH,37,44
1992,NJ,178,259
1992,NM,92,114
1992,NV,57,75
1992,NY,629,746
1992,OH,423,501
1992,OK,240,267
1992,OR,141,165
1992,PA,627,724
1992,PI,24,24
1992,PR,111,119
1992,RI,29,43
1992,SC,129,173
1992,SD,40,53
1992,TN,341,389
1992,VA,342,391
1992,VI,13,13
1992,VT,26,28
1992,WA,252,289
1992,WI,363,406
1992,WV,98,122
1992,WY,37,41
1992,unassigned,880,1085
1993,AK,56,58
1993,AL,204,250
1993,AR,191,220
1993,AZ,188,226
1993,CA,1139,1433
1993,CO,201,222
1993,CT,88,116
1993,DC,25,34
1993,DE,26,30
1993,FL,563,695
1993,GA,298,378
1993,HI,50,54
1993,IA,198,217
1993,ID,54,64
1993,IL,603,738
1993,IN,265,309
1993,KS,172,196
1993,KY,176,214
1993,LA,245,327
1993,MA,173,208
1993,MD,205,247
1993,ME,54,60
1993,MI,576,653
1993,MN,150,190
1993,MO,319,351
1993,MS,187,230
1993,MT,35,40
1993,NC,417,480
1993,ND,38,45
1993,NE,73,81
1993,NH,31,35
1993,NJ,214,287
1993,NM,74,91
1993,NV,64,76
1993,NY,609,719
1993,OH,398,471
1993,OK,192,218
1993,OR,136,153
1993,PA,499,578
1993,PI,18,22
1993,PR,76,83
1993,RI,37,39
1993,SC,120,151
1993,SD,44,52
1993,TN,286,328
1993,VA,294,343
1993,VI,6,8
1993,VT,24,26
1993,WA,276,302
1993,WI,269,325
1993,WV,81,96
1993,WY,41,42
1993,unassigned,884,1082
1994,AK,39,44
1994,AL,226,275
1994,AR,154,186
1994,AZ,188,209
1994,CA,1121,1347
1994,CO,189,218
1994,CT,84,98
1994,DC,19,28
1994,DE,22,31
1994,FL,513,621
1994,GA,253,321
1994,HI,37,43
1994,IA,178,205
1994,ID,60,67
1994,IL,528,624
1994,IN,235,271
1994,KS,160,178
1994,KY,159,200
1994,LA,229,274
1994,MA,161,204
1994,MD,192,230
1994,ME,46,59
1994,MI,508,577
1994,MN,160,192
1994,MO,279,310
1994,MS,172,206
1994,MT,28,32
1994,NC,357,399
1994,ND,27,30
1994,NE,83,90
1994,NH,37,42
1994,NJ,176,228
1994,NV,58,67
1994,NY,467,556
1994,OH,381,440
1994,OK,183,203
1994,OR,126,134
1994,PA,499,562
1994,PI,24,24
1994,PR,70,73
1994,RI,25,30
1994,SC,122,134
1994,SD,55,66
1994,TN,237,283
1994,VA,301,327
1994,VI,5,6
1994,VT,21,24
1994,WA,244,269
1994,WI,286,330
1994,WV,84,101
1994,WY,29,31
1994,unassigned,926,1092
1995,AK,45,46
1995,AL,212,220
1995,AR,146,150
1995,AZ,171,185
1995,CA,1112,1234
1995,CO,161,166
1995,CT,77,82
1995,DC,11,12
1995,DE,29,32
1995,FL,540,568
1995,GA,280,296
1995,HI,46,46
1995,IA,173,178
1995,ID,78,79
1995,IL,505,533
1995,IN,253,273
1995,KS,145,151
1995,KY,156,161
1995,LA,200,203
1995,MA,134,148
1995,MD,196,208
1995,ME,43,44
1995,MI,514,542
1995,MN,189,200
1995,MO,272,283
1995,MS,179,181
1995,MT,35,36
1995,NC,341,353
1995,ND,35,40
1995,NE,94,94
1995,NH,35,39
1995,NJ,162,175
1995,NV,57,59
1995,NY,497,533
1995,OH,363,376
1995,OK,183,187
1995,OR,154,160
1995,PA,415,429
1995,PI,23,26
1995,PR,68,70
1995,RI,26,28
1995,SC,103,108
1995,SD,54,58
1995,TN,220,231
1995,VA,237,243
1995,VI,6,7
1995,VT,22,22
1995,WA,241,250
1995,WI,262,273
1995,WV,74,76
1995,WY,27,27
1995,unassigned,951,998
1996,AK,36,37
1996,AL,190,192
1996,AR,172,172
1996,AZ,201,204
1996,CA,1112,1141
